Section,Title,Date,Time,Authors,URL,Content
video,Full-Court Vision: UC Davis Comes Back To Beat UCSB's Women's Basketball,21-Jan-18,11:56 PM,"['Johnny Mandaville', 'Jorge Mercado']",https://dailynexus.com/2018-01-21/full-court-vision-uc-davis-comes-back-to-beat-ucsbs-womens-basketball/," Normally games are a tale of two halves, this one, was a game of two quarter. The UCSB women's basketball team dropped its second consecutive match after losing to UC Davis, 68-61 at home Wednesday night. UCSB now drops to 6-11 on the season, 3-2 in conference play while first place UCD now improves to 14-3 overall and a still unbeaten 4-0 mark in Big West play. Santa Barbara began the night off strong jumping out to a very early 15-8 lead following six points from junior forward Drew Edelman. However, UC Davis would bounce back with two baskets before the end of the quarter to only go down three points heading into the second. The Aggies then took their first lead of the night following a 4-0 run to begin the second to take the lead at 16-15 before Tal Sahar nailed a three to put the Gauchos back on top. After that however, it was all UC Davis who used a 16-6 run until the end of the second to take a 32-24 lead into the break. In the first quarter, the Gauchos had redshirt Morgan Bertsch held to zero points, but the Aggies star came alive in the second scoring eight points to help give her team the eight-point lead heading into the break. The third quarter began with UCSB and UC Davis trading buckets. With around four minutes remaining in the third, and UCSB down four, the Gauchos put together an 8-0 run to take a 48-43 lead. Like the first, the Aggies scored the final four points of the quarter to go down by just one heading into the fourth. Much like the second, in the final frame, Santa Barbara just could not buy a basket. After a make by senior guard Drea Toler which made the score 50-47 with 8:04 on the clock, UC Davis scored the next 12 points, fueled by a pair of three-pointers from junior guard Karley Eaton, to go up 59-50. UCSB tried to fight back with three points from freshman guard Sarah Bates and Toler but UC Davis was great from the charity stripe down the stretch, sealing the Gauchos fate as they lost 68-61 at the final buzzer. Neither team shot the three-ball particularly well, with the Gauchos hitting on just 25 percent (7-for-28) while the Aggies went 4-for-23 (17.4 percent) from beyond the arc. Overall, UC Davis went 26-for-58 (44.8 percent) from the field compared to a 33.9 percent (21-for-62) shooting night for UCSB. Bertsch, despite shooting under her season average, still tallied a double-double with 16 points and 10 rebounds and was a huge factor down the strech. Following two straight losses, albeit competitive ones, the Gauchos now know they need to make some quick fixes if they dont want to fall into a deep losing streak like they did earlier this season. Luckily, the return of a guard like Toler could provide the offense a much needed passing boost. She finished with a team-high 15 points in her home debut. UCSB is back in action on Saturday against Long Beach State.
"
video,Daily Nexus News Recap- Fall 2023 Week 2,16-Oct-23,8:51 AM,['Joshua Yepez Martinez'],https://dailynexus.com/2023-10-16/daily-nexus-news-recap-fall-2023-week-2/," Join us for this news recap for week 2 of the Fall 2023 quarter † Edited by Citlali Ibarra
"
video,Daily Nexus News Recap #11- Spring 2023 Week 3,24-Apr-23,9:00 AM,['Joshua Yepez Martinez'],https://dailynexus.com/2023-04-24/daily-nexus-news-recap-11-spring-2023-week-3/," Join us for this week's news recap for week 3 of the spring 2023 quarter
"
video,Daily Nexus News Recap #1- Winter 2023 Week 2,23-Jan-23,9:44 AM,['Joshua Yepez Martinez'],https://dailynexus.com/2023-01-23/daily-nexus-news-recap-1-winter-2023-week-2/," Tune into this video for a recap of any of the important news you may have missed during week 2 of the winter 2023 quarter.
"
video,Daily Nexus News Recap- Winter 2024 Week 9,9-Mar-24,8:15 AM,['Citlali Ibarra'],https://dailynexus.com/2024-03-09/daily-nexus-news-recap-winter-2024-week-9/,"
Print  Œî  Œî 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
video,SB Grilled Cheesery: Student Yelp,4-Nov-21,11:22 PM,['Juliana Zappitell'],https://dailynexus.com/2021-11-04/sb-grilled-cheesery-student-yelp/," Welcome to SB Grilled Cheesery! The new Isla Vista pop-up spot. In this video, we get to hear from the owner as well as taste and rate six different grilled cheeses. Featuring Juliana Zappitell, Charlotte Ege, and Evelyn Chen Edited by Joshua Martinez and Karina Gomez
"
video,Batcave Session- Orange Pit,2-Feb-24,1:00 PM,['Citlali Ibarra'],https://dailynexus.com/2024-02-02/batcave-session-orange-pit/,"
Print  Œî  Œî 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
video,Daily Nexus News Recap #13- Spring 2023 Week 5,9-May-23,5:09 PM,['Citlali Ibarra'],https://dailynexus.com/2023-05-09/daily-nexus-news-recap-13-spring-2023-week-5/,"
"
video,BATCAVE SESSION with THREEZERO,13-Feb-22,1:46 PM,"['Juliana Zappitell', 'Evan Cacatian']",https://dailynexus.com/2022-02-13/batcave-session-with-threezero/,"†  Welcome back The Batcave Sessions! Featuring local artist THREEZERO and Jupiter as background vocals. † Filmed by: Evan Cacatian and Joshua Yepez Martinez
Edited by: Karina Gomez Salazar, Natalie Perez, Juliana Zappitell
"
video,Daily Nexus News Recap #5- Winter 2023 Week 6,20-Feb-23,8:00 AM,['Citlali Ibarra'],https://dailynexus.com/2023-02-20/daily-nexus-news-recap-5-winter-2023-week-6/," Join us for this week's news recap for week 6 of the winter 2023 quarter. Filmed by Alejandro A. Sanchez
"
video,Daily Nexus News Recap- Winter 2024 Week 8,8-Mar-24,8:14 AM,['Citlali Ibarra'],https://dailynexus.com/2024-03-08/daily-nexus-news-recap-winter-2024-week-8/,"
Print  Œî  Œî 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
video,Batcave (Home) Session with Extremophiles,4-Jul-20,7:07 PM,['Harvest Keeney'],https://dailynexus.com/2020-07-04/batcave-home-session-with-extremophiles/,"Introducing Batcave (Home) sessions. Watch Extremophiles perform their latest music and answer questions about their creative process. 
"
video,An Interview with IV Streets,20-May-23,5:33 PM,['Joshua Yepez Martinez'],https://dailynexus.com/2023-05-20/an-interview-with-iv-streets/," Fashion is a hot topic on campus at UCSB, so join us for this video where we briefly interview the person behind the IV Streets Instagram account.
"
video,Cooking with the Staff- A Family Favorite: Sopes,13-Mar-23,5:18 PM,['Joshua Yepez Martinez'],https://dailynexus.com/2023-03-13/cooking-with-the-staff-a-family-favorite-sopes/," Join us in this video where editors from On the Menu and La Vista make a simple but delicious meal. link to the article
"
video,Daily Nexus News Recap- Winter 2024 Week 7,25-Feb-24,4:12 PM,['Joshua Yepez Martinez'],https://dailynexus.com/2024-02-25/daily-nexus-news-recap-winter-2024-week-7/,"
Print  Œî  Œî 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
video,Kyle's Chicken House: Bringing Fried Chicken to Isla Vista,27-Feb-22,5:49 PM,"['Juliana Zappitell', 'Evan Cacatian']",https://dailynexus.com/2022-02-27/kyles-chicken-house-bringing-fried-chicken-to-isla-vista/," Filmed by Joshua†Yepez Martinez and Joseph Chiaro Edited by Natalie Perez and Joseph Chiaro
"
video,Mother's Day Interviews,16-May-22,12:34 PM,"['Juliana Zappitell', 'Joseph Chiaro', 'Evan Cacatian']",https://dailynexus.com/2022-05-16/mothers-day-interviews/," In our (belated) Mother's Day special, members of the Nexus go around to ask students about their mothers. Tune in to hear what students are thankful for, as well as any funny stories or secrets they have! † Credits: Filmed by Joshua Martinez, Edited by Karina Salazar and Joseph Chiaro, Outgoing Support by Juliana Zappitell and Evan Cacatian
"
